iter	MultiClass
4306	0.01007467729
4307	0.01006984235
4308	0.01006524112
4309	0.01006180639
4310	0.01005613104
4311	0.01005214003
4312	0.01004857541
4313	0.01004552967
4314	0.01004265728
4315	0.01004009971
4316	0.0100380028
4317	0.01003694447
4318	0.01003430816
4319	0.0100307994
4320	0.01002579666
4321	0.01002339423
4322	0.01001981986
4323	0.01001763602
4324	0.01001517697
4325	0.01001211172
4326	0.01000828523
4327	0.01000414955
4328	0.01000276262
4329	0.009997930634
4330	0.009994092862
4331	0.009991597796
4332	0.009986872283
4333	0.009984155167
4334	0.009981258786
4335	0.009977990233
4336	0.009976007725
4337	0.009972791447
4338	0.009968278922
4339	0.009966986477
4340	0.009962302345
4341	0.009958721328
4342	0.009955436243
4343	0.009952100978
4344	0.009949194168
4345	0.009943732183
4346	0.009942011011
4347	0.009940983384
4348	0.009935898068
4349	0.00993239962
4350	0.009929877727
4351	0.00992732236
4352	0.00992467862
4353	0.009922143967
4354	0.009918167115
4355	0.009915027894
4356	0.009911378975
4357	0.009908161696
4358	0.009905965426
4359	0.009900967857
4360	0.009898611367
4361	0.009894790701
4362	0.009891669267
4363	0.009890126574
4364	0.009886321065
4365	0.009882945601
4366	0.009880102212
4367	0.009876156624
4368	0.009872656208
4369	0.009869583414
4370	0.009865880145
4371	0.009863102262
4372	0.009858664996
4373	0.009856125668
4374	0.00985242996
4375	0.009849953152
4376	0.009846205107
4377	0.009842254125
4378	0.009838018303
4379	0.009836438083
4380	0.009834179324
4381	0.009829909102
4382	0.00982773276
4383	0.009823323098
4384	0.009820225208
4385	0.009816955882
4386	0.009812043832
4387	0.009810760992
4388	0.009808750445
4389	0.009805076479
4390	0.009801728924
4391	0.009797956835
4392	0.009793432143
4393	0.00979078795
4394	0.009788172114
4395	0.009783872014
4396	0.00977915953
4397	0.009774814466
4398	0.009770282103
4399	0.009766411507
4400	0.009764530724
4401	0.00976260044
4402	0.009759650501
4403	0.009756623177
4404	0.009753926286
4405	0.00975071977
4406	0.009747885617
4407	0.009744386747
4408	0.00973934369
4409	0.009735666172
4410	0.00973324506
4411	0.009730797736
4412	0.009727747561
4413	0.009723356928
4414	0.009718057755
4415	0.009715857379
4416	0.0097129876
4417	0.009710910334
4418	0.009707688124
4419	0.00970240781
4420	0.00969955871
4421	0.009696486069
4422	0.009693220648
4423	0.009690428732
4424	0.009687081841
4425	0.009685240896
4426	0.009680690902
4427	0.009678394732
4428	0.009675095523
4429	0.009671887684
4430	0.009667859177
4431	0.009665349758
4432	0.009661869418
4433	0.009659973722
4434	0.009658304798
4435	0.009654227674
4436	0.009649672042
4437	0.009647453517
4438	0.009645160337
4439	0.009642088124
4440	0.00963921381
4441	0.009637233286
4442	0.009634219147
4443	0.009629982788
4444	0.009625852627
4445	0.00962246462
4446	0.009620052437
4447	0.009616215849
4448	0.009612389712
4449	0.009609391876
4450	0.009606054563
4451	0.00960278593
4452	0.0095999915
4453	0.009596854401
4454	0.009594427604
4455	0.009592012424
4456	0.009589108712
4457	0.00958721346
4458	0.009586372335
4459	0.009583950538
4460	0.009580123638
4461	0.009576010266
4462	0.009573524855
4463	0.009570657275
4464	0.009567476173
4465	0.009564719027
4466	0.009560939468
4467	0.009556119552
4468	0.009554027676
4469	0.009552324687
4470	0.00955040281
4471	0.00954822007
4472	0.009546333128
4473	0.009544017013
4474	0.009541190036
4475	0.009539105505
4476	0.009536786687
4477	0.009534312276
4478	0.009532542753
4479	0.009529488657
4480	0.009526529343
4481	0.009523914342
4482	0.009521402678
4483	0.009518126421
4484	0.009515195418
4485	0.009512590689
4486	0.009508615887
4487	0.009506398227
4488	0.009500932889
4489	0.009498734254
4490	0.009496120093
4491	0.009492883181
4492	0.009489379013
4493	0.00948466937
4494	0.009482933479
4495	0.009481050274
4496	0.00947687992
4497	0.00947348851
4498	0.009469932575
4499	0.009466590339
4500	0.009463029854
4501	0.009457993832
4502	0.00945551312
4503	0.009450266287
4504	0.009448036417
4505	0.009445874582
4506	0.009442878274
4507	0.009440458639
4508	0.009437638688
4509	0.00943511332
4510	0.009431472005
4511	0.009428272058
4512	0.009425740932
4513	0.009421334448
4514	0.009418946441
4515	0.009415528098
4516	0.009413048282
4517	0.00941110494
4518	0.009407660048
4519	0.009402801535
4520	0.009399918091
4521	0.009396686212
4522	0.00939404486
4523	0.00939047282
4524	0.009387269178
4525	0.009384120969
4526	0.009382195141
4527	0.009380106333
4528	0.009378037192
4529	0.009375814544
4530	0.00937310656
4531	0.009371332127
4532	0.00936950953
4533	0.009366236636
4534	0.009364637984
4535	0.009362946572
4536	0.009359619325
4537	0.009356970541
4538	0.009354364556
4539	0.009350351088
4540	0.009346842997
4541	0.009343234734
4542	0.009337008848
4543	0.00933241447
4544	0.009330331161
4545	0.009326114818
4546	0.009323351941
4547	0.009317866606
4548	0.009315790478
4549	0.009313404733
4550	0.009311076641
4551	0.009308885937
4552	0.009307749787
4553	0.009306596149
4554	0.009304871382
4555	0.009302297074
4556	0.009298416248
4557	0.009295277149
4558	0.009292844679
4559	0.009290189817
4560	0.009286076862
4561	0.009282910037
4562	0.009279038477
4563	0.009276103772
4564	0.009273515101
4565	0.00927041328
4566	0.009268780476
4567	0.009265832281
4568	0.009262910626
4569	0.009259347774
4570	0.009256832904
4571	0.009255419241
4572	0.00925280827
4573	0.009251078459
4574	0.009248916803
4575	0.009247802041
4576	0.009246447706
4577	0.009243765121
4578	0.009238547671
4579	0.009235249477
4580	0.009232642926
4581	0.009229861143
4582	0.009225525
4583	0.009223066785
4584	0.009218206561
4585	0.009215377554
4586	0.009212550442
4587	0.009209847291
4588	0.009207564322
4589	0.009204047688
4590	0.009200050455
4591	0.009198361806
4592	0.009196101589
4593	0.009193955529
4594	0.009190723776
4595	0.009188074258
4596	0.00918566066
4597	0.009180272769
4598	0.009175569329
4599	0.009172625704
4600	0.009170150645
4601	0.009167181248
4602	0.009164503719
4603	0.009161294918
4604	0.009158203744
4605	0.009156277457
4606	0.009153514975
4607	0.009150687615
4608	0.009146425284
4609	0.009145253697
4610	0.009141950746
4611	0.009140261654
4612	0.009138481466
4613	0.009134170665
4614	0.009131217587
4615	0.009127225322
4616	0.009124614679
4617	0.009121583404
4618	0.009118642184
4619	0.009115733154
4620	0.009113209181
4621	0.009110838959
4622	0.009107889189
4623	0.009105043837
4624	0.009101237862
4625	0.009098758674
4626	0.009096418204
4627	0.009094073136
4628	0.009092292676
4629	0.009089622271
4630	0.009087799471
4631	0.009085127333
4632	0.009083546113
4633	0.009079887116
4634	0.009078252766
4635	0.009076388257
4636	0.009074422547
4637	0.00907267625
4638	0.009069744743
4639	0.00906703866
4640	0.009064453547
4641	0.009062024214
4642	0.009058315374
4643	0.009056361065
4644	0.009054164746
4645	0.009051290599
4646	0.009047864801
4647	0.00904492717
4648	0.009043389407
4649	0.00904017102
4650	0.009038728183
4651	0.009037044042
4652	0.00903424683
4653	0.009031700034
4654	0.00902888912
4655	0.009027106204
4656	0.009025192064
4657	0.009022682036
4658	0.00901932947
4659	0.009016219198
4660	0.009011773208
4661	0.009009155586
4662	0.009006358179
4663	0.009002512054
4664	0.009001208007
4665	0.008998794465
4666	0.008994936304
4667	0.008992075262
4668	0.008989394037
4669	0.008985959468
4670	0.008983187897
4671	0.008980565885
4672	0.008978055886
4673	0.008974341123
4674	0.008972271222
4675	0.008968140462
4676	0.008965523177
4677	0.008963581718
4678	0.008960665435
4679	0.008958654171
4680	0.008953930305
4681	0.008952035452
4682	0.008947604471
4683	0.008944799751
4684	0.008941071006
4685	0.008936857785
4686	0.008934905817
4687	0.008931648363
4688	0.008928206864
4689	0.008924815606
4690	0.008921549621
4691	0.008919936846
4692	0.008917059717
4693	0.008913631869
4694	0.008910657124
4695	0.008908868652
4696	0.008905030508
4697	0.008901947621
4698	0.008898873579
4699	0.008896836734
4700	0.008893213618
4701	0.008887379283
4702	0.008885202146
4703	0.00888388164
4704	0.00887994676
4705	0.008877785108
4706	0.008874929504
4707	0.008872054547
4708	0.008867702634
4709	0.008864399244
4710	0.008861770267
4711	0.008860547721
4712	0.008856924165
4713	0.008854009454
4714	0.008851498708
4715	0.008849494744
4716	0.008845603345
4717	0.008842792767
4718	0.008839022693
4719	0.008835072667
4720	0.008832684133
4721	0.008830231478
4722	0.008828255435
4723	0.008824664456
4724	0.008821858258
4725	0.008819006688
4726	0.008816237761
4727	0.00881121407
4728	0.00880764756
4729	0.008805957763
4730	0.008804322605
4731	0.008800794653
4732	0.008799275335
4733	0.008795979691
4734	0.008793824399
4735	0.008790417356
4736	0.008788671502
4737	0.008785977341
4738	0.008782994778
4739	0.008781040618
4740	0.008778142591
4741	0.008775428363
4742	0.008773646079
4743	0.008770951052
4744	0.008768241732
4745	0.008764875705
4746	0.008760258454
4747	0.00875881084
4748	0.00875559565
4749	0.008753039623
4750	0.008750817392
4751	0.008748401549
4752	0.008745570443
4753	0.008743501787
4754	0.0087407295
4755	0.008736680605
4756	0.008734887677
4757	0.008731469737
4758	0.008730018989
4759	0.008727827392
4760	0.008725739532
4761	0.008721588266
4762	0.008720775737
4763	0.008717332909
4764	0.008714974962
4765	0.008713325813
4766	0.008711865445
4767	0.008709030934
4768	0.008706855617
4769	0.008704801855
4770	0.00870160685
4771	0.008697225763
4772	0.008694942737
4773	0.008692485773
4774	0.008690372828
4775	0.008687717112
4776	0.008685864128
4777	0.008682673966
4778	0.008679758258
4779	0.008677184931
4780	0.008674736419
4781	0.00867254552
4782	0.008669274292
4783	0.008666917718
4784	0.008664110263
4785	0.00866175821
4786	0.008659136871
4787	0.00865672538
4788	0.008654543863
4789	0.008651329888
4790	0.008648981503
4791	0.008646726613
4792	0.008642957444
4793	0.008640906233
4794	0.008636726112
4795	0.008634735129
4796	0.008632067381
4797	0.008630015373
4798	0.008627380077
4799	0.008625640558
4800	0.008622929332
4801	0.008620497174
4802	0.008617188761
4803	0.008615608125
4804	0.00861238964
4805	0.008608331831
4806	0.008606764278
4807	0.00860431397
4808	0.008602599796
4809	0.008599410849
4810	0.00859677405
4811	0.008593992916
4812	0.0085922989
4813	0.00858988016
4814	0.008586184224
4815	0.008583797111
4816	0.008580864565
4817	0.00857843569
4818	0.008574866299
4819	0.00857296374
4820	0.008570197108
4821	0.008567912603
4822	0.008565422381
4823	0.008563027485
4824	0.00855996903
4825	0.008557268581
4826	0.008555739947
4827	0.008553819271
4828	0.008551601965
4829	0.008548759364
4830	0.008547405516
4831	0.008544764574
4832	0.008543218106
4833	0.008540622114
4834	0.008538497535
4835	0.008536926458
4836	0.008534150957
4837	0.008531689403
4838	0.008529605452
4839	0.008527310649
4840	0.008524445011
4841	0.008522272202
4842	0.008518779663
4843	0.008516508809
4844	0.008512832763
4845	0.008511673651
4846	0.008509799758
4847	0.00850643946
4848	0.00850370513
4849	0.008502146232
4850	0.008499698933
4851	0.008497842375
4852	0.008496061752
4853	0.008494284333
4854	0.008492470216
4855	0.008490165991
4856	0.008485592981
4857	0.008483411678
4858	0.008480799418
4859	0.008478970015
4860	0.008475970565
4861	0.008474545107
4862	0.008472641676
4863	0.008469133027
4864	0.008466865899
4865	0.008464143025
4866	0.008461965654
4867	0.008458855462
4868	0.008457259682
4869	0.008454359855
4870	0.008453030214
4871	0.008449686299
4872	0.008447190675
4873	0.008444414181
4874	0.008442238871
4875	0.008438839333
4876	0.008435523599
4877	0.008433417489
4878	0.008430738712
4879	0.008428769529
4880	0.008425581501
4881	0.008421816856
4882	0.008419050895
4883	0.008417508911
4884	0.008414597445
4885	0.008411429605
4886	0.008408345357
4887	0.008407585642
4888	0.008406027487
4889	0.008402871255
4890	0.008399914837
4891	0.008397569471
4892	0.008393166616
4893	0.00839179275
4894	0.00839034225
4895	0.008386659003
4896	0.008383448053
4897	0.008381078258
4898	0.00837663871
4899	0.008374133004
4900	0.008371047782
4901	0.008368750721
4902	0.00836580067
4903	0.008363590604
4904	0.008360849302
4905	0.008359476901
4906	0.008357772303
4907	0.008354998557
4908	0.008352682728
4909	0.008350831086
4910	0.008348829617
4911	0.008345051424
4912	0.008341568656
4913	0.008338999513
4914	0.008335911673
4915	0.008334407532
4916	0.008331183409
4917	0.008329110885
4918	0.008326819711
4919	0.008324911619
4920	0.00832203934
4921	0.008320750532
4922	0.008317652846
4923	0.00831550883
4924	0.008313060858
4925	0.008310132013
4926	0.008307327311
4927	0.008303894113
4928	0.008301904323
4929	0.008299615154
4930	0.008296667369
4931	0.008295615177
4932	0.008293082549
4933	0.008291284571
4934	0.008288614333
4935	0.008285357368
4936	0.008282425524
4937	0.008279714406
4938	0.008276642019
4939	0.008273947609
4940	0.008271322167
4941	0.008269969565
4942	0.008266805234
4943	0.008264386965
4944	0.008261826975
4945	0.008259936282
4946	0.008257238674
4947	0.008254785966
4948	0.008252734218
4949	0.008250434595
4950	0.008248524953
4951	0.008245383858
4952	0.008244738095
4953	0.008243577923
4954	0.008240999178
4955	0.008239128888
4956	0.00823685649
4957	0.008234730967
4958	0.008232831147
4959	0.00822966613
4960	0.008228372591
4961	0.008226394094
4962	0.008224421953
4963	0.008222238301
4964	0.008219266977
4965	0.008217337869
4966	0.008213629206
4967	0.008210921104
4968	0.008206893672
4969	0.008204150202
4970	0.008202062023
4971	0.00820121238
4972	0.008198615047
4973	0.008196096948
4974	0.008192359357
4975	0.0081890363
4976	0.008185684603
4977	0.008183861652
4978	0.008181026364
4979	0.008179163704
4980	0.008177308941
4981	0.00817443571
4982	0.008171462761
4983	0.008170009704
4984	0.008168496293
4985	0.008166102469
4986	0.008163262818
4987	0.008159752438
4988	0.008157369318
4989	0.008155291159
4990	0.008155035049
4991	0.008152631605
4992	0.00814916855
4993	0.008145492969
4994	0.008142500087
4995	0.00814066831
4996	0.00813825882
4997	0.008134751734
4998	0.008132299472
4999	0.00812988041
